numero_linha,nome_linha,url_linha,sentido,ordem_parada,nome_parada
E08A,Rodoviária - Jacaroá (Via Amizade / Campo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e08a-Rio_de_Janeiro-322-1036555-187843060-0,Jacaroá,23,Ponto Final - Caju (Maricá)
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,1,Rodoviária Do Povo De Maricá
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,2,"Rua Abreu Rangel, 134"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,3,"Rua Abreu Rangel, 10-261"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,4,Rua Vereador Francisco Sabino Da Costa 215
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,5,Praça Cinco
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,6,"Rua Domicio Da Gama, 290"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,7,"Rua Padre Arlíndo Viêira, 10"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,8,"Rua Clímaco Pereira, 269"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,9,"Rua Prefeito Joaquim Mendes, 78"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,10,"Rua Prefeito Joaquim Mendes, 200"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,11,"Rua Antônio Gomes, 1"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,12,"Estrada De Jacaroá, 3"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,13,"Estrada De Jacaroá, 6"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,14,"Estrada Zilto Monteiro De Abreu, 28"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,15,"Estrada Zilto Monteiro De Abreu, 17"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,16,"Rua Quarenta E Oito, 27"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,17,"Rua Francisco Pereira, 69"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,18,"Estrada Caju, 5"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,19,"Estrada Caju, 17"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,20,"Estrada Da Gamboa, 2"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,21,"Avenida Um Lot Jd Interlagos, 492"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,22,"Avenida Um Lot Jd Interlagos, 13"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,23,"Rua Cinquenta E Nove Lot Jd Interlagos, 7"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,24,"Avenida Um Lot Jd Interlagos, 51"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,25,"Avenida Um Lot Jd Interlagos, 98"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,26,"Avenida Um Lot Jd Interlagos, 157"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,27,"Avenida Um Lot Jd Interlagos, 7"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,28,"Avenida Um Lot Jd Interlagos, 16"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,29,"Rua Cento E Dezoito Lto Jd Interlagos, 29"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,30,"Avenida Um Lot Jd Interlagos, 13"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,31,"Rua Cento E Um Lto Jd Interlagos, 59"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,32,"Rua Dona Julieta, 16"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,33,Restaurante Rei Do Baião
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,34,"Rua Cinquenta E Um, 57"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,35,Avenida Reginaldo Zeidan 10988-11046
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,36,"Rua Trinta E Cinco Ac Av Central, 0"
E09,Rodoviária - Guaratiba (Via Caju / Interlagos / Ponte Preta),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09-Rio_de_Janeiro-322-1036555-33238044-0,Guaratiba,37,Praça De Guaratiba
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,1,Rodoviária Do Povo De Maricá
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,2,"Rua Abreu Rangel, 134"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,3,"Rua Abreu Rangel, 10-261"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,4,Rua Vereador Francisco Sabino Da Costa 215
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,5,Praça Cinco
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,6,"Rua Domicio Da Gama, 290"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,7,"Rua Padre Arlíndo Viêira, 10"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,8,"Rua Clímaco Pereira, 269"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,9,"Rua Prefeito Joaquim Mendes, 78"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,10,"Rua Prefeito Joaquim Mendes, 200"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,11,"Rua Antônio Gomes, 1"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,12,"Estrada De Jacaroá, 3"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,13,"Estrada De Jacaroá, 6"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,14,"Estrada Zilto Monteiro De Abreu, 28"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,15,"Estrada Zilto Monteiro De Abreu, 17"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,16,"Rua Quarenta E Oito, 27"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,17,"Rua Francisco Pereira, 69"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,18,"Estrada Caju, 5"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,19,"Estrada Caju, 17"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,20,"Estrada Da Gamboa, 2"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,21,"Avenida Um Lot Jd Interlagos, 492"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,22,"Avenida Um Lot Jd Interlagos, 13"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,23,"Rua Cinquenta E Nove Lot Jd Interlagos, 7"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,24,"Avenida Um Lot Jd Interlagos, 51"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,25,"Avenida Um Lot Jd Interlagos, 98"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,26,"Rua Cento E Dez, 134"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,27,"Rua Cento E Dez, 134"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,28,"Avenida Tres Lot Jd Interlagos, 12"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,29,"Avenida Um Lot Jd Interlagos, 81"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,30,"Rua Oitenta Um Lot Jd Interlagos, 10"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,31,"Rua Oitenta Um Lot Jd Interlagos, 10"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,32,"Rua Oitenta E Sete Lot Jd Interlagos, 1"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,33,"Rua Oitenta E Sete Lot Jd Interlagos, 1"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,34,Restaurante Rei Do Baião
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,35,"Rua Cinquenta E Um, 57"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,36,Avenida Reginaldo Zeidan 10988-11046
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,37,"Rua Trinta E Cinco Ac Av Central, 0"
E09A,Rodoviária - Guaratiba (Via Caju / Interlagos / Rua 110),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e09a-Rio_de_Janeiro-322-1036555-187843061-0,Guaratiba,38,Praça De Guaratiba
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,1,Rodoviária Do Povo De Maricá
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,2,"Avenida Roberto Silveira, 646"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,3,"Rj-114, 880"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,4,"Rua Alfredo Antônio Da Silva, 4c"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,5,"Rj-114, 1402"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,6,"Avenida Roberto Silveira, 1699"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,7,"Avenida Roberto Silveira, 1940"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,8,"Avenida Roberto Silveira, 2152"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,9,"Rj-114, 2317"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,10,"Avenida Roberto Silveira, 2457"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,11,Ponto Do Condado
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,12,"Rodovia Amaral Peixoto, 6 (Sentido Saquarema)"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,13,"Rj-106, 21 (Sentido Saquarema)"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,14,"Rodovia Amaral Peixoto, 215"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,15,Rodovia Amaral Peixoto | Entrada De Bambuí
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,16,"Estrada Municipal De Bambuí, S/Nº (Sentido Bambuí)"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,17,"Avenida Bambui Lot CH Bambui Ii, 56"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,18,"Estrada Antônio Callado, 166"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,19,"Avenida A Ac Avenida Bambui, 1"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,20,"Avenida D Lto Balneario Bambui, 16"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,21,"Avenida Contorno Lto Balneario Bambui, 85"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,22,"Estrada Antônio Callado, 3"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,23,"Rua Vinte E Sete Lot Pr Lagoas, 1"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,24,"Praia Lagoas, 0"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,25,"Estrada Municipal De Bambuí, 158"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,26,"Rua 93, 5"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,27,"Rua Cento E Seis Lot Pr Lagoas, 12"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,28,Rua Cento E Sete (Estádio Municipal João Saldanha)
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,29,Ponto Final - Bambuí
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,1,Rodoviária Do Povo De Maricá
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,2,"Avenida Roberto Silveira, 646"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,3,"Rj-114, 880"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,4,"Rua Alfredo Antônio Da Silva, 4c"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,5,"Rj-114, 1402"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,6,"Avenida Roberto Silveira, 1699"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,7,"Avenida Roberto Silveira, 1940"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,8,"Rj-114, 2317"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,9,"Avenida Roberto Silveira, 2457"
