numero_linha,nome_linha,url_linha,sentido,ordem_parada,latitude,longitude,endereco_geocodificado
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,38,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,39,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,40,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,41,-22.9082861,-42.93580559999999,"Rod. Amaral Peixoto, 95 - Itaocaia Valley, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,42,-22.9120981,-42.9337685,"Rod. Amaral Peixoto, 222 - 15 - Inoã, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,43,-22.9047821,-42.9439396,"Avenida Gilberto de Carvalho, Calaboca, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,44,-22.9142375,-42.9371077,"Av. Carlos Mariguella, 75 - Inoã, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,45,-22.9047821,-42.9439396,"Avenida Gilberto de Carvalho, Calaboca, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,46,-22.9047821,-42.9439396,"Avenida Gilberto de Carvalho, Calaboca, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,47,-22.9108602,-42.9444824,"Av. Carlos Mariguella, 1190 - Itaupuaçu, Maricá - RJ, 24900-010, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,48,-22.9115829,-42.946687,"Av. Carlos Mariguella, 402 - Itaupuaçu, Maricá - RJ, 24900-000, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,49,-22.9115829,-42.946687,"Av. Carlos Mariguella, 402 - Itaupuaçu, Maricá - RJ, 24900-000, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,50,-22.9135326,-42.949205,"Av. Carlos Mariguella, 300 - Inoã, Maricá - RJ, 24900-000, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,51,-22.9150762,-42.9509802,"Av. Carlos Mariguella, 300a - Itaupuaçu, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,52,-22.9190715,-42.9538203,"Alameda Iguaçu, Itaocaia Valley, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24938-880, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,53,-22.920385,-42.9506441,"R. Sabará, 1 - Inoã, Maricá - RJ, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,54,-22.9255201,-42.9504051,"Av. Carlos Mariguella, 500 - Itaupuaçu, Maricá - RJ, 24940-495, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,55,-22.9255201,-42.9504051,"Av. Carlos Mariguella, 500 - Itaupuaçu, Maricá - RJ, 24940-495, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,57,-22.9321321,-42.9540648,"Av. Carlos Mariguella, 373 - Itaupuaçu, Maricá - RJ, 24940-495, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,58,-22.9332678,-42.9543191,"Av. Carlos Mariguella, 199 - Itaipuaçu, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,59,-22.9344381,-42.9547539,"Av. Carlos Mariguella, 3 - Itaupuaçu, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,60,-22.9164613,-42.9352068,"Av. Carlos Mariguella, 28 - Inoã, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,61,-22.94484,-42.9626363,"Av. Carlos Mariguella, 456 - Itaipuaçu, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,62,-22.9492844,-42.9534883,"Rua da Pedra, Jardim Atlântico Central, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24934-225, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,63,-22.9450125,-42.9623187,"Rua Professor Cardoso de Menezes, Jardim Atlântico Central, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24938-870, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,64,-22.9635752,-42.9621312,"Rua Professor Cardoso de Menezes, Jardim Atlântico Oeste, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24935-410, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,65,-22.9635752,-42.9621312,"Rua Professor Cardoso de Menezes, Jardim Atlântico Oeste, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24935-410, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,66,-22.9619765,-42.9621043,"Terminal de Integração Rodoviária José Ferreira da Silva, Rua 33, Jardim Atlântico Central, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24935-425, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,67,-22.9642735,-42.9622754,"R. Prof. Cardoso Menezes Qd 111 A Qd 115, 33 - Jardim Atlantico Oeste (Itaipu, Maricá - RJ, 24935-425, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,68,-22.9646842,-42.9790724,"Rua Van Lerbergue, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,69,-22.9646842,-42.9790724,"Rua Van Lerbergue, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,70,-22.9646842,-42.9790724,"Rua Van Lerbergue, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,71,-22.9646842,-42.9790724,"Rua Van Lerbergue, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,72,-22.9646842,-42.9790724,"Rua Van Lerbergue, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,73,-22.9683736,-42.9792384,"Avenida Zumbi dos Palmares, Barroco, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24936-530, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,74,-22.9309591,-42.9533997,"Avenida Carlos Marighella, Chácaras de Inoã, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24938-880, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,75,-22.960099,-42.9846171,"Av. Vitória Régia, 201 - Itaipuaçu, Maricá - RJ, 24900-000, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,76,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,77,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,78,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,79,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,80,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,81,-22.9621595,-43.0043301,"Rua Antônio Modesto de Sá, Comunidade Mato Dentro, Morada das Águias, Itaipuaçu, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24937-405, Brasil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,83,-22.9685645,-43.0084714,"Av. do Canal, 2947 - Itaipuaçu, Maricá - RJ, 24942-395, Brazil"
E30,Rodoviária - Recanto (Via Flamengo),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30-Rio_de_Janeiro-322-1036555-43179875-0,Recanto,84,-22.9658792,-43.010987,"Recanto de Itaipuaçu, Maricá - RJ, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,8,-22.9008428,-42.93906579999999,"R. B, 432 - Inoã, Maricá - RJ, 24944-204, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,16,-22.9333563,-42.8875976,"Condomínio Residencial Green Park II - Rod. Amaral Peixoto, 1 - Centro, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,18,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,19,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,20,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,21,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,22,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,23,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,24,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,26,-22.926997,-42.8700445,"Rod. Amaral Peixoto, 9 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,27,-22.9315679,-42.8799916,"Rod. Amaral Peixoto, Km 22 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,28,-22.9315679,-42.8799916,"Rod. Amaral Peixoto, Km 22 - São José de Imbassai, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,29,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,30,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,31,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,32,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,33,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,34,-22.93614,-42.9064002,"Rod. Amaral Peixoto, 2704 - Itaipuaçu, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,35,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,36,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,37,-22.9089904,-42.9354246,"Posto Sentido do Mar, km 13.5, Rodovia Amaral Peixoto, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24943-255, Brasil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,38,-22.9281454,-42.92435100000001,"RJ-106, 3 - Itaocaia Valley, Maricá - RJ, 24942-395, Brazil"
E30A,Rodoviária - Recanto (Via Avenida / Vivendas),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e30a-Rio_de_Janeiro-322-1036555-43179884-0,Recanto,39,-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
