numero_linha,nome_linha,url_linha,sentido,ordem_parada,nome_parada,latitude,longitude,endereco_geocodificado
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,5,"Rj-114, 1402",-22.9024029,-42.801028,"Estrada de Ubatiba, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,6,"Avenida Roberto Silveira, 1699",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,7,"Avenida Roberto Silveira, 1940",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,8,"Avenida Roberto Silveira, 2152",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,9,"Rj-114, 2317",-22.9024029,-42.801028,"Estrada de Ubatiba, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,10,"Avenida Roberto Silveira, 2457",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,11,Ponto Do Condado,-22.8951593,-42.7952126,"Condado de Maricá, Maricá - RJ, 24905-250, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,12,"Rodovia Amaral Peixoto, 6 (Sentido Saquarema)",-22.9308304,-42.8744772,"RJ-106, 6 - São José de Imbassai, Maricá - RJ, 24931-000, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,13,"Rj-106, 21 (Sentido Saquarema)",-22.8650886,-42.3158373,"RJ-106, Rio de Janeiro, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,14,"Rodovia Amaral Peixoto, 215",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,15,Rodovia Amaral Peixoto | Entrada De Bambuí,-20.0170955,-45.9795138,"Bambuí, State of Minas Gerais, 38900-000, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,16,"Estrada Municipal De Bambuí, S/Nº (Sentido Bambuí)",-22.9424572,-42.7593188,"Bambuí Marica - Estr. Mun. de Bambuí - Ponta Negra, Maricá - RJ, 24942-395, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,17,"Avenida Bambui Lot CH Bambui Ii, 56",-22.9150517,-42.7441895,"Av. Bambui Lot Ch Bambui II, 56 - Bambui, Maricá - RJ, 24919-395, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,18,"Estrada Antônio Callado, 166",-22.9204342,-42.7509658,"Est. Antônio Callado, 166 - Ponta Negra, Maricá - RJ, 24900-000, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,19,"Avenida A Ac Avenida Bambui, 1",-22.922782,-42.7531419,"Av. A Ac Avenida Bambui, 1 - Bambui, Maricá - RJ, 24920-240, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,20,"Avenida D Lto Balneario Bambui, 16",-22.9334801,-42.7488378,"Av. D Lto Balneario Bambui, 16 - Balneario Bambui (Ponta Negra), Maricá - RJ, 24920-833, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,21,"Avenida Contorno Lto Balneario Bambui, 85",-22.943895,-42.751797,"Av. Contorno Lto Balneario Bambui, 85 - Bambui, Maricá - RJ, 24943-115, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,22,"Estrada Antônio Callado, 3",-22.9098319,-42.8203074,"R. Antônio Calado, 3 - Camburi, Maricá - RJ, 24900-000, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,23,"Rua Vinte E Sete Lot Pr Lagoas, 1",-22.948211,-42.7543208,"R. Vinte e Sete Lot Pr Lagoas, 1 - Cordeirinho, Maricá - RJ, 24915-415, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,24,"Praia Lagoas, 0",-22.9519629,-42.7546157,"Praia Lagoas, 0 - Cordeirinho, Maricá - RJ, 24915-415, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,25,"Estrada Municipal De Bambuí, 158",-22.9236187,-42.7524361,"Estrada Municipal de Bambuí, Pindobal, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24920-270, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,26,"Rua 93, 5",-22.9454164,-42.7823837,"Rua 93, Jardim Interlagos, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24920-270, Brasil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,27,"Rua Cento E Seis Lot Pr Lagoas, 12",-22.955556,-42.747924,"R. Cento e Seis Lot Pr Lagoas, 12 - Cordeirinho, Maricá - RJ, 24915-415, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,28,Rua Cento E Sete (Estádio Municipal João Saldanha),-22.9525927,-42.74739599999999,"R. Cento e Sete - Ponta Negra, Maricá - RJ, 24900-000, Brazil"
E10,Rodoviária - Bambuí (Via Manoel Ribeiro),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10-Rio_de_Janeiro-322-1036555-13717940-0,Bambuí,29,Ponto Final - Bambuí,-22.9424572,-42.7593188,"Bambuí Marica - Estr. Mun. de Bambuí - Ponta Negra, Maricá - RJ, 24942-395, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,1,Rodoviária Do Povo De Maricá,-22.9164728,-42.8153556,"Rodoviária do Povo de Maricá, Avenida Roberto Silveira, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,2,"Avenida Roberto Silveira, 646",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,3,"Rj-114, 880",-22.9024029,-42.801028,"Estrada de Ubatiba, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,4,"Rua Alfredo Antônio Da Silva, 4c",-22.9173955,-42.8055636,"Rua Alfredo Antônio da Silva, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24903-470, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,5,"Rj-114, 1402",-22.9024029,-42.801028,"Estrada de Ubatiba, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,6,"Avenida Roberto Silveira, 1699",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,7,"Avenida Roberto Silveira, 1940",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,8,"Rj-114, 2317",-22.9024029,-42.801028,"Estrada de Ubatiba, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,9,"Avenida Roberto Silveira, 2457",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,10,2ª Entrada De Maricá,-22.9160994,-42.819192,"Maricá, State of Rio de Janeiro, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,11,Ponto Do Condado,-22.8951593,-42.7952126,"Condado de Maricá, Maricá - RJ, 24905-250, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,12,"Rodovia Amaral Peixoto, 6 (Sentido Saquarema)",-22.9308304,-42.8744772,"RJ-106, 6 - São José de Imbassai, Maricá - RJ, 24931-000, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,13,"Rj-106, 21 (Sentido Saquarema)",-22.8650886,-42.3158373,"RJ-106, Rio de Janeiro, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,14,"Rodovia Amaral Peixoto, 215",-22.9033137,-42.9369153,"Rodovia Amaral Peixoto, SPAR, Inoã, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24944-256, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,15,Rodovia Amaral Peixoto | Entrada De Bambuí,-20.0170955,-45.9795138,"Bambuí, State of Minas Gerais, 38900-000, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,16,"Estrada Municipal De Bambuí, S/Nº (Sentido Bambuí)",-22.9424572,-42.7593188,"Bambuí Marica - Estr. Mun. de Bambuí - Ponta Negra, Maricá - RJ, 24942-395, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,17,"Avenida Bambui Lot CH Bambui Ii, 56",-22.9150517,-42.7441895,"Av. Bambui Lot Ch Bambui II, 56 - Bambui, Maricá - RJ, 24919-395, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,18,"Estrada Antônio Callado, 166",-22.9204342,-42.7509658,"Est. Antônio Callado, 166 - Ponta Negra, Maricá - RJ, 24900-000, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,19,"Avenida A Ac Avenida Bambui, 1",-22.922782,-42.7531419,"Av. A Ac Avenida Bambui, 1 - Bambui, Maricá - RJ, 24920-240, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,20,"Avenida Park Way Lot Balneario Bambui, 18",-22.9353834,-42.7514811,"Av. Park Way Lot Balneario Bambui, 18 - Balneario Bambui (Ponta Negra), Maricá - RJ, 24920-375, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,21,"Rua Cento E Trinta E Dois Lot Balneari, 16",-22.937839,-42.75335,"R. Cento e Trinta e Dois Lot Balneari, 16 - Bambui, Maricá - RJ, 24920-740, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,22,"Rua Cento E Vinte Lto Balneario Bambui, 5",-22.967871,-42.911855,"R. Cento e Vinte - Inoã, Maricá - RJ, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,23,"Rua Oitenta E Seis Lot Baln Bambui, 1",-22.9379166,-42.7561362,"R. Oitenta e Seis Lot Baln Bambui, 1 - Bambui, Maricá - RJ, 24920-820, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,24,"Avenida E Lot Balneario Bambui, 1",-22.9403202,-42.7562189,"Av. E Lot Balneario Bambui, 1 - Bambui, Maricá - RJ, 24920-120, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,25,"Avenida Do Contorno, 171",-22.9407185,-42.7633393,"Avenida do Contorno, Balneário Bambuí, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24920-270, Brasil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,26,"Avenida Contorno Lto Balneario Bambui, 85",-22.943895,-42.751797,"Av. Contorno Lto Balneario Bambui, 85 - Bambui, Maricá - RJ, 24943-115, Brazil"
E10A,Rodoviária - Bambuí (Via Areal),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10a-Rio_de_Janeiro-322-1036555-43179882-0,Bambuí,27,Ponto Final - Balneário Bambuí,-22.9403338,-42.7531559,"Av. Balneário Bambuí - Ponta Negra, Maricá - RJ, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,1,Rodoviária Do Povo De Maricá,-22.9164728,-42.8153556,"Rodoviária do Povo de Maricá, Avenida Roberto Silveira, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,2,"Avenida Roberto Silveira, 646",-22.9062851,-42.8030689,"Avenida Roberto Silveira, Flamengo, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24904-100, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,3,"Rua Ari Spindola, 76",-22.9196133,-42.8106711,"Rua Ari Spindola, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,4,"Rua Ari Spindola, 17",-22.9196133,-42.8106711,"Rua Ari Spindola, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,5,"Rua Ari Spindola, 677",-22.9196133,-42.8106711,"Rua Ari Spindola, Centro, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24900-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,6,"Rua Luiz Fernando Dos Santos Caetano, 34",-22.926015,-42.8108459,"R. Luiz Fernando dos Santos Caetano, 34 - Jar Graciema, Maricá - RJ, 24903-150, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,7,"Rua Luiz Fernando Dos Santos Caetano, 26",-22.9274121,-42.8046411,"R. Luiz Fernando dos Santos Caetano, 26 - Jar Graciema, Maricá - RJ, 24903-150, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,8,"Rua Quarenta E Oito, 27",-22.9628811,-42.9576619,"R. Carlos Ribas Perdigão, 27 - Itaipuaçu, Maricá - RJ, 24934-330, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,9,"Rua Francisco Pereira, 69",-22.9250665,-42.7985505,"R. Francisco Pereira, 69 - Jacaroá, Maricá - RJ, 24903-050, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,10,"Estrada Caju, 5",-22.9525917,-42.7872273,"Estrada do Cajú, Jardim Interlagos, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24902-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,11,"Estrada Caju, 17",-22.9525917,-42.7872273,"Estrada do Cajú, Jardim Interlagos, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24902-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,12,"Estrada Caju, 1800",-22.9525917,-42.7872273,"Estrada do Cajú, Jardim Interlagos, Ponta Negra, Maricá, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 24902-760, Brasil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,13,"Avenida Bambui Lot CH Bambui Ii, 1020",-22.9174529,-42.772091,"Av. Bambui Lot Ch Bambui II, 1020 - Bambui, Maricá - RJ, 24919-395, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,14,"Avenida Bambui Lot CH Bambui Ii, 16",-22.9230759,-42.760742,"Av. Bambui Lot Ch Bambui II, 16 - Bambui, Maricá - RJ, 24919-395, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,15,"Avenida Sao Goncalo, 0",-22.8171095,-43.0714498,"Av. São Gonçalo, 0 - Boa Vista, São Gonçalo - RJ, 24466-315, Brazil"
E10B,Rodoviária - Bambuí (Via Caju / Limão),https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-e10b-Rio_de_Janeiro-322-1036555-43834918-0,Bambuí,16,"Estrada Antônio Callado, 3",-22.9098319,-42.8203074,"R. Antônio Calado, 3 - Camburi, Maricá - RJ, 24900-000, Brazil"
